train/learning_rate,train/actor_loss,train/ent_coef,train/critic_loss,rollout/ep_rew_mean,train/ent_coef_loss,time/time_elapsed,train/n_updates,time/episodes,rollout/ep_len_mean,time/fps,time/total_timesteps
0.0003,-18.337318420410156,0.020556217059493065,0.7328112125396729,253.45331550999998,0.7890862226486206,16277,162499,813,200.0,9,162600
0.0003,-18.361618041992188,0.02076462283730507,0.42412546277046204,253.65749152000004,0.22360467910766602,16297,162699,814,200.0,9,162800
0.0003,-18.476694107055664,0.020663173869252205,0.5272639989852905,253.61729004000006,1.217542052268982,16317,162899,815,200.0,9,163000
0.0003,-18.633808135986328,0.020744170993566513,0.296180784702301,255.33999090000006,0.06961528956890106,16337,163099,816,200.0,9,163200
0.0003,-18.337284088134766,0.02082568034529686,0.29377806186676025,255.35122405,2.333127975463867,16357,163299,817,200.0,9,163400
0.0003,-18.921037673950195,0.020655810832977295,0.8594405651092529,255.14613688000006,-0.13191857933998108,16377,163499,818,200.0,9,163600
0.0003,-19.033246994018555,0.0207781083881855,0.28037089109420776,255.08224065,1.6535272598266602,16397,163699,819,200.0,9,163800
0.0003,-18.22796630859375,0.020582664757966995,0.7195245027542114,257.75340515,1.458903431892395,16417,163899,820,200.0,9,164000
0.0003,-18.474573135375977,0.020768558606505394,0.9282480478286743,257.9552381,3.301378011703491,16437,164099,821,200.0,9,164200
0.0003,-18.990671157836914,0.020738108083605766,0.656214714050293,258.31784097,2.0813982486724854,16457,164299,822,200.0,9,164400
0.0003,-18.460121154785156,0.020871246233582497,0.35181939601898193,258.42613063,-0.3253379166126251,16477,164499,823,200.0,9,164600
0.0003,-18.273090362548828,0.020809344947338104,0.49921661615371704,261.47827194000007,-1.3093854188919067,16497,164699,824,200.0,9,164800
0.0003,-18.364351272583008,0.020601503551006317,0.5675846934318542,262.62915988000003,0.7121261358261108,16517,164899,825,200.0,9,165000
0.0003,-18.728015899658203,0.020595217123627663,0.3158140778541565,262.82385614000003,-0.561434268951416,16537,165099,826,200.0,9,165200
0.0003,-18.585708618164062,0.020679516717791557,0.7220643758773804,262.94423537,0.8812321424484253,16557,165299,827,200.0,9,165400
0.0003,-18.669448852539062,0.020733579993247986,0.38598906993865967,263.41753990000007,-0.10770463943481445,16577,165499,828,200.0,9,165600
0.0003,-18.856298446655273,0.020680803805589676,0.31935596466064453,266.58803223,0.5599771738052368,16597,165699,829,200.0,9,165800
0.0003,-19.11768913269043,0.02082657814025879,0.2920793890953064,269.79383081,-2.030856132507324,16618,165899,830,200.0,9,166000
0.0003,-18.87757110595703,0.02083163894712925,0.7313297986984253,270.02606755,1.4527006149291992,16638,166099,831,200.0,9,166200
0.0003,-18.19781494140625,0.020610155537724495,0.5201832056045532,273.23835748000005,3.435544013977051,16658,166299,832,200.0,9,166400
0.0003,-19.259565353393555,0.020668717101216316,0.3373683989048004,273.19779757,-1.7704617977142334,16678,166499,833,200.0,9,166600
0.0003,-19.226177215576172,0.02070602960884571,0.367226779460907,273.50983611000004,0.2813129425048828,16698,166699,834,200.0,9,166800
0.0003,-19.135604858398438,0.020902374759316444,0.4064311385154724,273.87088852,1.1351289749145508,16718,166899,835,200.0,9,167000
0.0003,-18.396326065063477,0.020785242319107056,0.4805667996406555,274.04413521,0.6083834171295166,16738,167099,836,200.0,9,167200
0.0003,-18.515785217285156,0.020845117047429085,0.5020767450332642,274.08002596999995,1.588866949081421,16758,167299,837,200.0,9,167400
0.0003,-18.192350387573242,0.021045707166194916,0.3902221918106079,274.25140860999994,0.3049200773239136,16778,167499,838,200.0,9,167600
0.0003,-19.014978408813477,0.021135130897164345,0.38153576850891113,274.35209851999997,1.193149209022522,16798,167699,839,200.0,9,167800
0.0003,-18.5484676361084,0.020971979945898056,0.3611331582069397,274.49953546999996,1.8931130170822144,16818,167899,840,200.0,9,168000
0.0003,-18.329689025878906,0.02094656601548195,0.45487886667251587,275.18584263,-3.5913236141204834,16838,168099,841,200.0,9,168200
0.0003,-18.85966682434082,0.0210166797041893,0.28049907088279724,275.60544487,0.45931264758110046,16858,168299,842,200.0,9,168400
0.0003,-18.689748764038086,0.02079494297504425,0.555974543094635,276.02428941,-0.9200117588043213,16878,168499,843,200.0,9,168600
0.0003,-18.422252655029297,0.020907558500766754,0.2726227045059204,276.03453680999996,0.06654059886932373,16898,168699,844,200.0,9,168800
0.0003,-19.55537986755371,0.020931219682097435,0.3170711398124695,276.29152629,-1.2372289896011353,16918,168899,845,200.0,9,169000
0.0003,-18.96223258972168,0.020601293072104454,0.22558358311653137,276.51753722,0.037890076637268066,16938,169099,846,200.0,9,169200
0.0003,-19.36956024169922,0.020870449021458626,0.6329424381256104,276.7596021,2.55012845993042,16958,169299,847,200.0,9,169400
0.0003,-18.37950897216797,0.02100137621164322,0.9069747924804688,277.12992916,0.8291245102882385,16978,169499,848,200.0,9,169600
0.0003,-18.80295753479004,0.02106948383152485,0.6348308324813843,277.19650493,0.7601399421691895,16998,169699,849,200.0,9,169800
0.0003,-18.885557174682617,0.020918013527989388,0.323482483625412,277.20972583,-2.087587356567383,17018,169899,850,200.0,9,170000
0.0003,-19.381717681884766,0.02090822160243988,0.3285459280014038,277.30483038,-1.8473447561264038,17038,170099,851,200.0,9,170200
0.0003,-18.16938018798828,0.021091537550091743,0.8345728516578674,277.54945904,0.6256768703460693,17058,170299,852,200.0,9,170400
0.0003,-18.406686782836914,0.021093081682920456,0.8310139179229736,277.76960603000003,-0.22457706928253174,17078,170499,853,200.0,9,170600
0.0003,-18.91149139404297,0.021016985177993774,1.164715051651001,277.86258163,0.6230679154396057,17098,170699,854,200.0,9,170800
0.0003,-19.424957275390625,0.021199945360422134,0.3845587968826294,278.48106849,-0.7129658460617065,17118,170899,855,200.0,9,171000
0.0003,-19.1402587890625,0.021158983930945396,0.28118568658828735,278.72333862,0.5681542754173279,17138,171099,856,200.0,9,171200
0.0003,-18.149076461791992,0.021114585921168327,1.4559581279754639,278.79884931,2.226569890975952,17158,171299,857,200.0,9,171400
0.0003,-18.208545684814453,0.02129344642162323,0.2967906892299652,278.93293796,0.48343220353126526,17178,171499,858,200.0,9,171600
0.0003,-19.017860412597656,0.021233366802334785,0.32736504077911377,279.05268150999996,2.4261624813079834,17198,171699,859,200.0,9,171800
0.0003,-19.173442840576172,0.02137131430208683,0.35292139649391174,279.15033994000004,-1.5756275653839111,17218,171899,860,200.0,9,172000
0.0003,-19.352519989013672,0.02121604047715664,0.2792423367500305,279.65009415000003,-1.856729507446289,17238,172099,861,200.0,9,172200
0.0003,-18.905248641967773,0.021299371495842934,0.8516867756843567,279.76107350999996,-1.0207970142364502,17258,172299,862,200.0,9,172400
0.0003,-19.01508140563965,0.021070946007966995,0.3121720552444458,280.00336966000003,-2.310364246368408,17278,172499,863,200.0,9,172600
0.0003,-18.23150634765625,0.02101379819214344,0.35784098505973816,280.04221698,1.8203142881393433,17298,172699,864,200.0,9,172800
0.0003,-18.950626373291016,0.021270811557769775,0.2943268418312073,280.24434794999996,-1.52598237991333,17318,172899,865,200.0,9,173000
0.0003,-19.105276107788086,0.021257391199469566,0.7868137359619141,280.67691612999994,-2.2069714069366455,17338,173099,866,200.0,9,173200
0.0003,-19.212181091308594,0.02115160971879959,2.2835679054260254,280.91468543999997,-0.12316879630088806,17358,173299,867,200.0,9,173400
0.0003,-18.6622314453125,0.021279115229845047,0.3856387734413147,281.1959019,1.0930490493774414,17378,173499,868,200.0,9,173600
0.0003,-18.714458465576172,0.02124791592359543,0.34114155173301697,281.44154753000004,0.37038105726242065,17398,173699,869,200.0,9,173800
0.0003,-19.051513671875,0.021137891337275505,0.3969111144542694,281.74981748000005,-1.757477879524231,17418,173899,870,200.0,9,174000
0.0003,-19.075279235839844,0.021200871095061302,0.31960922479629517,281.82080498000005,2.402688503265381,17438,174099,871,200.0,9,174200
0.0003,-18.581457138061523,0.02127918042242527,1.253283977508545,282.07154235,-0.26549410820007324,17458,174299,872,200.0,9,174400
0.0003,-18.619863510131836,0.021414779126644135,0.332649290561676,282.17401253,0.713848888874054,17478,174499,873,200.0,9,174600
0.0003,-19.037574768066406,0.021420223638415337,0.46520787477493286,282.16199996,1.306709885597229,17498,174699,874,200.0,9,174800
0.0003,-18.886083602905273,0.021436071023344994,0.4121665358543396,282.35079834000004,1.7896997928619385,17519,174899,875,200.0,9,175000
0.0003,-19.500743865966797,0.021424466744065285,0.5295396447181702,282.50177285,-2.223252534866333,17539,175099,876,200.0,9,175200
0.0003,-19.317842483520508,0.02134893648326397,0.4862329661846161,282.69169776,2.8270623683929443,17559,175299,877,200.0,9,175400
0.0003,-19.292619705200195,0.02124892920255661,0.6243628263473511,282.73988806,0.764140248298645,17579,175499,878,200.0,9,175600
0.0003,-19.26212501525879,0.021103916689753532,0.6663858890533447,282.78295486999997,-1.0122392177581787,17599,175699,879,200.0,9,175800
0.0003,-19.48090362548828,0.021323857828974724,0.2961992621421814,283.02909463,0.5015496015548706,17619,175899,880,200.0,9,176000
0.0003,-18.286907196044922,0.021398596465587616,0.4548351764678955,283.39688178,0.6540179252624512,17639,176099,881,200.0,9,176200
0.0003,-18.42759132385254,0.02136026881635189,0.31554141640663147,283.79342439,3.4062678813934326,17659,176299,882,200.0,9,176400
0.0003,-19.803926467895508,0.021241143345832825,0.23180535435676575,283.96992043,-3.451382875442505,17679,176499,883,200.0,9,176600
0.0003,-18.966312408447266,0.021150631830096245,0.3386683166027069,284.08976139,-0.4678099453449249,17699,176699,884,200.0,9,176800
0.0003,-19.31624984741211,0.021254416555166245,0.6748059988021851,284.33714931,-2.0771689414978027,17719,176899,885,200.0,9,177000
0.0003,-19.08889389038086,0.021036114543676376,0.3683217763900757,284.48250126,1.7522305250167847,17739,177099,886,200.0,9,177200
0.0003,-19.918027877807617,0.021247023716568947,0.3969308137893677,284.86262586,0.39686840772628784,17759,177299,887,200.0,9,177400
0.0003,-19.68328094482422,0.021478891372680664,0.2738197445869446,285.00789962000005,0.3599129617214203,17779,177499,888,200.0,9,177600
0.0003,-19.33160400390625,0.021360626444220543,0.36022108793258667,285.11249493,2.9244842529296875,17799,177699,889,200.0,9,177800
0.0003,-19.127479553222656,0.021355314180254936,0.9759917855262756,285.24831227000004,0.8133004903793335,17819,177899,890,200.0,9,178000
0.0003,-19.467674255371094,0.021209217607975006,0.2741395831108093,285.31102306,-0.08220060169696808,17839,178099,891,200.0,9,178200
0.0003,-19.628433227539062,0.02127859741449356,0.32024097442626953,285.39741305,-1.6748673915863037,17859,178299,892,200.0,9,178400
0.0003,-19.332319259643555,0.021405821666121483,0.29909271001815796,285.55362785,-0.21273483335971832,17879,178499,893,200.0,9,178600
0.0003,-19.146465301513672,0.021323658525943756,0.24740555882453918,285.67913793,2.9326181411743164,17899,178699,894,200.0,9,178800
0.0003,-19.186660766601562,0.021287288516759872,0.42675358057022095,285.83378874999994,4.045880317687988,17919,178899,895,200.0,9,179000
0.0003,-19.143810272216797,0.021396217867732048,0.3111976385116577,286.09268101999993,1.581329345703125,17939,179099,896,200.0,9,179200
0.0003,-18.901241302490234,0.02135484665632248,0.4395545721054077,286.1745800299999,-2.2427258491516113,17959,179299,897,200.0,9,179400
0.0003,-18.661104202270508,0.021309485659003258,0.5336430072784424,286.30194462,-0.18571323156356812,17979,179499,898,200.0,9,179600
0.0003,-19.743450164794922,0.02138388715684414,0.26602667570114136,286.4618175499999,1.199625015258789,17999,179699,899,200.0,9,179800
0.0003,-18.88125228881836,0.021374467760324478,0.27726396918296814,286.56046036,-1.1934268474578857,18019,179899,900,200.0,9,180000
0.0003,-19.384307861328125,0.021466143429279327,0.4040014147758484,286.60667221999995,0.3213265538215637,18039,180099,901,200.0,9,180200
0.0003,-19.107248306274414,0.02148355171084404,0.9481696486473083,286.68933138,-0.9991790056228638,18059,180299,902,200.0,9,180400
0.0003,-19.380565643310547,0.02135317213833332,0.48751240968704224,286.8371974,3.5111591815948486,18079,180499,903,200.0,9,180600
0.0003,-19.908796310424805,0.021262921392917633,0.3234218955039978,287.37939707000004,-0.2951418459415436,18099,180699,904,200.0,9,180800
0.0003,-19.42555809020996,0.02141227386891842,0.4367449879646301,287.67516259,0.21494798362255096,18119,180899,905,200.0,9,181000
0.0003,-18.91330909729004,0.02145467698574066,0.5511549115180969,287.89754998,-0.6719314455986023,18139,181099,906,200.0,9,181200
0.0003,-19.048633575439453,0.021439408883452415,1.8645248413085938,288.16878867,0.16082942485809326,18159,181299,907,200.0,9,181400
0.0003,-19.53750228881836,0.021549038589000702,0.31038522720336914,288.11895282,0.3562930226325989,18179,181499,908,200.0,9,181600
0.0003,-20.085359573364258,0.021379126235842705,0.3881377577781677,288.12594924,0.8822445869445801,18199,181699,909,200.0,9,181800
0.0003,-19.891048431396484,0.021418007090687752,0.24909751117229462,288.12757541999997,-0.381244421005249,18219,181899,910,200.0,9,182000
0.0003,-19.24721908569336,0.0216133464127779,1.9255506992340088,288.12731671,1.8912761211395264,18239,182099,911,200.0,9,182200
0.0003,-19.839296340942383,0.021661978214979172,0.47968918085098267,288.12790362,2.932398796081543,18259,182299,912,200.0,9,182400
0.0003,-19.298017501831055,0.021581564098596573,0.24783247709274292,288.33504425999996,-1.5161516666412354,18279,182499,913,200.0,9,182600
0.0003,-18.9986572265625,0.021466271951794624,0.5078601837158203,288.48282513,0.44173040986061096,18299,182699,914,200.0,9,182800
0.0003,-19.0819034576416,0.021401729434728622,0.8024815320968628,288.63764346,-0.47357332706451416,18319,182899,915,200.0,9,183000
0.0003,-19.95307159423828,0.021431855857372284,0.232966810464859,288.8189919,-2.1434218883514404,18339,183099,916,200.0,9,183200
0.0003,-19.65145492553711,0.021337706595659256,0.2894176244735718,288.95965685,0.5399882793426514,18359,183299,917,200.0,9,183400
0.0003,-19.255760192871094,0.021449444815516472,0.3635701835155487,289.37468875999997,-0.7268043756484985,18379,183499,918,200.0,9,183600
0.0003,-19.693302154541016,0.021589290350675583,0.4125162363052368,289.73084011000003,-0.5100955963134766,18399,183699,919,200.0,9,183800
0.0003,-19.417810440063477,0.021542036905884743,0.6310912370681763,290.11011794999996,3.265706777572632,18420,183899,920,200.0,9,184000
0.0003,-19.383657455444336,0.021643858402967453,0.32125577330589294,290.12017541,-0.8087847828865051,18440,184099,921,200.0,9,184200
0.0003,-19.975759506225586,0.02154385671019554,0.3053984045982361,290.03105230999995,-1.212796926498413,18460,184299,922,200.0,9,184400
0.0003,-18.9432315826416,0.02148616313934326,0.35637810826301575,289.96908396,-0.4803045392036438,18480,184499,923,200.0,9,184600
0.0003,-19.662633895874023,0.021586628630757332,0.7461966276168823,290.10325495999996,0.8322905898094177,18500,184699,924,200.0,9,184800
0.0003,-19.19097137451172,0.021733801811933517,0.5358566641807556,290.05416429,-2.0209341049194336,18520,184899,925,200.0,9,185000
0.0003,-18.997650146484375,0.021475639194250107,0.7331678867340088,290.22995427,0.7613510489463806,18540,185099,926,200.0,9,185200
0.0003,-19.11100959777832,0.02154402993619442,0.35209983587265015,290.2586332,-1.0345937013626099,18560,185299,927,200.0,9,185400
0.0003,-19.8715877532959,0.021494146436452866,0.5796419978141785,290.42002534000005,-0.9481709599494934,18580,185499,928,200.0,9,185600
0.0003,-19.629451751708984,0.02160078100860119,0.8645167946815491,290.54455272999996,0.5002651214599609,18600,185699,929,200.0,9,185800
0.0003,-19.848684310913086,0.021704839542508125,0.275783896446228,290.39881041999996,1.3110079765319824,18620,185899,930,200.0,9,186000
0.0003,-19.412715911865234,0.021842340007424355,0.331545352935791,290.47777883,2.813371181488037,18640,186099,931,200.0,9,186200
0.0003,-19.218074798583984,0.02194824256002903,0.3851187825202942,290.55848959,4.041599273681641,18660,186299,932,200.0,9,186400
0.0003,-19.308670043945312,0.02190897986292839,0.34531617164611816,290.86345152,0.8232531547546387,18680,186499,933,200.0,9,186600
0.0003,-19.328725814819336,0.021655822172760963,0.38980624079704285,290.94759729000003,1.1251304149627686,18700,186699,934,200.0,9,186800
0.0003,-19.433204650878906,0.02180858887732029,0.4583975076675415,291.03189313,0.6225619316101074,18720,186899,935,200.0,9,187000
0.0003,-19.973310470581055,0.02170613966882229,0.4333779811859131,291.09885942,-0.07753071188926697,18740,187099,936,200.0,9,187200
0.0003,-19.61679458618164,0.021681053563952446,0.4465217888355255,291.22821181,1.6430655717849731,18760,187299,937,200.0,9,187400
0.0003,-18.990755081176758,0.02144072763621807,0.32851630449295044,291.40260780000006,1.3116874694824219,18780,187499,938,200.0,9,187600
0.0003,-19.775850296020508,0.021443907171487808,0.2646167576313019,291.56485380000004,1.0348759889602661,18800,187699,939,200.0,9,187800
0.0003,-19.747974395751953,0.021593619138002396,0.4707412123680115,291.68406556,-1.240562915802002,18820,187899,940,200.0,9,188000
0.0003,-19.91855812072754,0.021726591512560844,0.590501070022583,291.73331195000003,-2.6660609245300293,18840,188099,941,200.0,9,188200
0.0003,-19.61846923828125,0.02160985767841339,0.3193788528442383,291.88082831,0.21461546421051025,18860,188299,942,200.0,9,188400
0.0003,-20.32331657409668,0.021411925554275513,0.31331080198287964,291.87675022,-2.2709381580352783,18880,188499,943,200.0,9,188600
0.0003,-19.61081886291504,0.02148815058171749,0.3323706388473511,292.03683191,0.6897413730621338,18900,188699,944,200.0,9,188800
0.0003,-19.850290298461914,0.021537646651268005,1.3257334232330322,292.06944058,0.7376822233200073,18920,188899,945,200.0,9,189000
0.0003,-19.766517639160156,0.021583905443549156,0.2616845369338989,292.08790171,0.15307223796844482,18940,189099,946,200.0,9,189200
0.0003,-19.008512496948242,0.021780649200081825,0.7263261079788208,292.08618151999997,2.940309524536133,18960,189299,947,200.0,9,189400
0.0003,-19.700088500976562,0.021733304485678673,0.45001786947250366,292.32590279,0.5275194644927979,18980,189499,948,200.0,9,189600
0.0003,-19.379301071166992,0.021752428263425827,0.8489797711372375,292.49134399999997,-2.8973262310028076,19000,189699,949,200.0,9,189800
0.0003,-19.282087326049805,0.021699603646993637,0.4680308401584625,292.50399457,1.4048357009887695,19020,189899,950,200.0,9,190000
0.0003,-19.86395263671875,0.021549038589000702,0.7682206630706787,292.72790413,0.17641472816467285,19040,190099,951,200.0,9,190200
0.0003,-20.20372772216797,0.02171887829899788,0.32657304406166077,292.82008851,0.1331063210964203,19060,190299,952,200.0,9,190400
0.0003,-19.936290740966797,0.02175365760922432,0.2832793593406677,292.95610422000004,1.373801827430725,19080,190499,953,200.0,9,190600
0.0003,-19.441970825195312,0.021540101617574692,0.2722155749797821,292.77512290000004,0.8118538856506348,19100,190699,954,200.0,9,190800
0.0003,-19.949851989746094,0.02158006839454174,0.6771482229232788,292.81596919000003,1.572494387626648,19120,190899,955,200.0,9,191000
0.0003,-19.742069244384766,0.02163449488580227,0.2967175841331482,292.92665715000004,-2.026770830154419,19140,191099,956,200.0,9,191200
0.0003,-19.900623321533203,0.021728217601776123,0.4745234549045563,293.13603728000004,-1.0421724319458008,19160,191299,957,200.0,9,191400
0.0003,-20.201889038085938,0.021724270656704903,0.2633911669254303,292.98012776,-0.5932390093803406,19180,191499,958,200.0,9,191600
0.0003,-20.054763793945312,0.021486030891537666,0.5237163305282593,292.97240095,0.6089319586753845,19200,191699,959,200.0,9,191800
0.0003,-19.037517547607422,0.021636148914694786,0.4402666687965393,293.12850620000006,2.4364612102508545,19220,191899,960,200.0,9,192000
0.0003,-20.089855194091797,0.021806510165333748,0.5685391426086426,293.13345543,0.7636476755142212,19240,192099,961,200.0,9,192200
0.0003,-19.74105453491211,0.021834149956703186,0.8070361614227295,293.56353164000006,-0.3555416762828827,19260,192299,962,200.0,9,192400
0.0003,-20.229625701904297,0.021761439740657806,0.33583325147628784,293.59532099000006,-2.646516799926758,19280,192499,963,200.0,9,192600
0.0003,-19.82132339477539,0.021775975823402405,0.45765870809555054,293.76437684,-2.349454164505005,19300,192699,964,200.0,9,192800
0.0003,-20.03385353088379,0.021846668794751167,0.44075527787208557,293.7659648,-3.7951035499572754,19320,192899,965,200.0,9,193000
0.0003,-20.063344955444336,0.021688472479581833,0.6727356910705566,293.9737106,0.20463651418685913,19341,193099,966,200.0,9,193200
0.0003,-19.58492088317871,0.02182088978588581,0.6406128406524658,293.90934665000003,0.4420563578605652,19361,193299,967,200.0,9,193400
0.0003,-20.376787185668945,0.02173013985157013,0.4955839216709137,293.98302586,-0.1977887749671936,19381,193499,968,200.0,9,193600
0.0003,-19.096437454223633,0.021516025066375732,0.33496302366256714,293.98485159,-0.7695506811141968,19401,193699,969,200.0,9,193800
0.0003,-19.416963577270508,0.021638352423906326,0.4750674068927765,293.95720953,0.1433308720588684,19421,193899,970,200.0,9,194000
0.0003,-19.95347023010254,0.021681152284145355,0.3743523955345154,294.24565354,-2.570147752761841,19441,194099,971,200.0,9,194200
0.0003,-19.653833389282227,0.021730832755565643,0.47569507360458374,294.3148642,2.6436872482299805,19461,194299,972,200.0,9,194400
0.0003,-19.930667877197266,0.021618235856294632,0.2503567636013031,294.44923029999995,0.8946375846862793,19481,194499,973,200.0,9,194600
0.0003,-19.67535400390625,0.021649597212672234,0.28993427753448486,294.46290072,2.9125118255615234,19501,194699,974,200.0,9,194800
0.0003,-19.54511833190918,0.02161348983645439,0.9795445203781128,294.48805748999996,-1.2729345560073853,19521,194899,975,200.0,9,195000
0.0003,-19.52699089050293,0.021370457485318184,0.5949411988258362,294.59884222,1.7793622016906738,19541,195099,976,200.0,9,195200
0.0003,-20.63207244873047,0.021619314327836037,0.2902951240539551,294.57567867999995,0.0032281875610351562,19561,195299,977,200.0,9,195400
0.0003,-19.58332061767578,0.021531250327825546,0.3249287009239197,294.55369852999996,1.4148108959197998,19581,195499,978,200.0,9,195600
0.0003,-20.107711791992188,0.021684952080249786,0.8145973086357117,294.69729706,-1.2906627655029297,19601,195699,979,200.0,9,195800
0.0003,-19.957578659057617,0.021801842376589775,0.3501739501953125,294.65484695,0.11198322474956512,19621,195899,980,200.0,9,196000
0.0003,-19.7054386138916,0.02214270457625389,0.5241175293922424,294.61834217,-0.5075584053993225,19641,196099,981,200.0,9,196200
0.0003,-19.715991973876953,0.022041628137230873,1.2255221605300903,294.58870365,1.4428575038909912,19661,196299,982,200.0,9,196400
0.0003,-19.744850158691406,0.02196996472775936,0.3805556297302246,294.57092196,0.4515905976295471,19681,196499,983,200.0,9,196600
0.0003,-19.225933074951172,0.021818391978740692,0.37726694345474243,294.65292780000004,3.040761947631836,19701,196699,984,200.0,9,196800
0.0003,-20.164514541625977,0.02172478847205639,0.6266127824783325,294.77038216,-0.3126535713672638,19721,196899,985,200.0,9,197000
0.0003,-20.310962677001953,0.021711599081754684,0.4214707016944885,294.90796264999994,0.9810635447502136,19741,197099,986,200.0,9,197200
0.0003,-20.020790100097656,0.021870125085115433,0.39331239461898804,294.80254769,0.4767954647541046,19761,197299,987,200.0,9,197400
0.0003,-19.676673889160156,0.02162487618625164,0.3967350125312805,294.79353366,-0.9210311770439148,19781,197499,988,200.0,9,197600
0.0003,-20.031713485717773,0.021672924980521202,0.4749479293823242,294.82490301999997,0.8986963033676147,19801,197699,989,200.0,9,197800
0.0003,-19.844676971435547,0.021838340908288956,0.48932453989982605,295.00940837999997,-0.7942295670509338,19821,197899,990,200.0,9,198000
0.0003,-19.99004554748535,0.02163311094045639,0.6653442978858948,295.16605395,0.02387891709804535,19841,198099,991,200.0,9,198200
0.0003,-19.800098419189453,0.021453551948070526,0.2521202862262726,295.27664839,-0.5034416913986206,19861,198299,992,200.0,9,198400
0.0003,-19.681941986083984,0.02153738960623741,0.5007544755935669,295.39843557,1.6978366374969482,19881,198499,993,200.0,9,198600
0.0003,-20.20500946044922,0.021420294418931007,1.222240686416626,295.57020902999994,0.0010194480419158936,19901,198699,994,200.0,9,198800
0.0003,-20.103443145751953,0.0215468667447567,0.27518123388290405,295.59994262,2.541551351547241,19921,198899,995,200.0,9,199000
0.0003,-19.871885299682617,0.02167256362736225,0.4050992727279663,295.73731115000004,-1.3288458585739136,19941,199099,996,200.0,9,199200
0.0003,-19.802976608276367,0.021727999672293663,0.39907723665237427,295.82544378,-0.18033355474472046,19961,199299,997,200.0,9,199400
0.0003,-20.4241886138916,0.021626891568303108,2.823641300201416,295.90133932,-1.7346378564834595,19981,199499,998,200.0,9,199600
0.0003,-20.517053604125977,0.02160615287721157,0.3474046289920807,295.85946438999997,-0.948102593421936,20001,199699,999,200.0,9,199800
0.0003,-20.29212188720703,0.02162574790418148,0.7954566478729248,295.90670323,-1.0377483367919922,20021,199899,1000,200.0,9,200000
